user_id,full_name,state,occupation,pan_clean,pan_valid,aadhaar_clean,aadhaar_valid,date_of_birth_clean,city_clean,monthly_income_clean,signup_timestamp_clean,kyc_status_clean,risk_segment_clean
USR75185,Shaurya Karpe,Punjab,Business Owner,BJOQU0096T,True,520448103557,True,1987-04-23 03:03:00,Amritsar,9900.0,2024-09-26 23:49:00,VERIFIED,LOW
USR63714,Ekalinga Bedi,Punjab,Business Owner,GDUEF7784H,True,749604031329,True,2002-08-07 00:00:00,Ludhiana,15357.0,2025-09-30 18:34:44,VERIFIED,MEDIUM
USR67171,Sai Sahni,Uttar Pradesh,Self Employed,XIDXZ1881Y,True,434214859005,True,2007-03-30 00:00:00,Lucknow,15569.0,2025-12-25 00:00:00,VERIFIED,LOW
USR51704,Xalak Shenoy,West Bengal,Freelancer,GCMKS3619L,True,906529796053,True,1990-03-23 00:00:00,Kolkata,,2025-11-12 06:14:00,VERIFIED,LOW
USR63052,Harita Toor,Maharashtra,Farmer,IUMDU4598N,True,,False,1991-08-07 22:23:00,Mumbai,13018.0,2026-01-13 00:00:00,PENDING,LOW
USR94298,Ojasvi Babu,Punjab,Farmer,YDFEC5735P,True,,False,1977-02-23 00:00:00,Ldh,11600.0,2025-11-05 00:00:00,VERIFIED,LOW
USR27436,Kabir D0Ct0R,West Bengal,Unemployed,HFCXR0358I,True,015137701019,True,1984-12-10 00:00:00,Kolkata,14427.0,2025-06-24 00:00:00,VERIFIED,LOW
USR15215,Unni Kalita,Maharashtra,Business Owner,UQMCV3396J,True,530303081687,True,,Pune,70533.0,2024-07-09 00:00:00,PENDING,LOW
USR58274,Jeet Bansal,Punjab,Business Owner,AVXDU2446E,True,048741178188,True,2001-10-04 01:55:38,Amritsar,21056.0,2024-11-05 00:00:00,VERIFIED,HIGH
USR25400,Nicholas Deo,Maharashtra,Farmer,UDCWJ7234,False,924524174780,True,1974-01-26 00:00:00,Pune,,2024-12-21 00:00:00,VERIFIED,LOW
USR90599,Pahal Salvi,Rajasthan,Farmer,ZICWB4711Z,True,830781708811,True,1998-10-16 19:00:00,Jaipur,56697.0,2024-05-23 22:50:20,VERIFIED,LOW
USR73042,Dev Divan,West Bengal,Gig Worker,GOQLI0809G,True,239992989306,True,1967-09-13 10:48:00,Kolkata,9800.0,2025-09-27 21:40:49,VERIFIED,LOW
USR66496,Vansha Chana,Maharashtra,Retired,AEXVZ6545E,True,383000358073,True,1994-04-17 13:05:33,Mumbai,39315.0,2025-11-19 04:12:47,VERIFIED,LOW
USR67927,Reva Pal,Punjab,Unemployed,XUAOE3456G,True,537990151714,True,,Ldh,24061.0,2025-06-24 13:17:19,VERIFIED,MEDIUM
USR33624,Anay Atwal,Rajasthan,Salaried,EHUAS2291E,True,831113452249,True,1990-01-28 00:00:00,Jaipur,37986.0,2026-02-01 00:00:00,VERIFIED,LOW
USR53379,Balendra Vaidya,Punjab,Unemployed,BAGKW0183X,True,268547339318,True,1977-04-03 09:43:30,Amritsar,12873.0,2024-01-14 00:00:00,PENDING,LOW
USR82890,Jasmit Chana,Maharashtra,Farmer,PJLBR1405I,True,843008025782,True,1963-12-28 00:00:00,Mumbai,46490.0,2024-08-06 00:00:00,PENDING,MEDIUM
USR30858,Fariq Sekh0N,Punjab,Student,GIJNA3862D,True,441289299637,True,1986-11-02 04:40:29,Ldh,19499.0,2025-08-31 09:50:00,VERIFIED,LOW
USR67460,Tamanna Bhandari,Telangana,Freelancer,RLGKP9028M,True,,False,,Hyderabad,21931.0,,VERIFIED,HIGH
USR71597,Bhanumati Kala,Punjab,Unemployed,KFHLI7677N,True,672560572511,True,1970-09-19 00:00:00,Ldh,14970.0,2025-04-26 00:00:00,PENDING,LOW
USR54902,Chakradhar Sami,Rajasthan,Self Employed,CODBA2596W,True,701558294537,True,,Jaipur,17449.0,2024-02-14 00:00:00,VERIFIED,LOW
USR92529,Dominic Goda,Rajasthan,Student,,False,260242724744,True,1975-02-10 00:00:00,Jaipur,18170.0,2025-06-16 00:00:00,PENDING,MEDIUM
USR73584,Edhitha Singh,West Bengal,Student,MXZKO9957E,True,261412726765,True,1974-05-05 00:00:00,Kolkata,17792.0,2024-04-10 15:23:17,VERIFIED,LOW
USR19019,Nathaniel Prasad,Maharashtra,Student,GWQQY7819D,True,184429406291,True,1994-11-14 00:00:00,Mumbai,43817.0,2024-08-27 11:53:00,PENDING,LOW
USR36497,Darpan Prabhakar,Punjab,Salaried,CUJNF3425,False,156399658661,True,1978-08-06 00:00:00,Jalandhar,15977.0,2024-01-14 00:00:00,VERIFIED,LOW
USR82921,Farhan Madan,Uttar Pradesh,Unemployed,KPCLU7422D,True,563563396000,True,1976-04-26 16:18:00,Lucknow,18471.0,2024-05-12 13:47:31,VERIFIED,MEDIUM
USR91838,Umang Pant,Delhi,Freelancer,LOLZP9154N,True,241383533986,True,1997-08-20 00:00:00,Delhi,44570.0,2024-04-07 18:20:00,VERIFIED,LOW
USR17978,Aishani Sabharwal,Uttar Pradesh,Salaried,BVYEE1878N,True,917846744668,True,1974-07-17 00:00:00,Lucknow,16528.0,2024-04-14 00:00:00,VERIFIED,MEDIUM
USR74797,Vidhi Deshpande,Delhi,Business Owner,YEFVQ1272G,True,880902983290,True,2000-03-17 21:50:27,Delhi,27466.0,2024-11-03 04:41:10,VERIFIED,HIGH
USR65038,Pratyush Aurora,Rajasthan,Retired,VRCYQ3035H,True,584834498973,True,1966-05-17 00:00:00,Jaipur,38646.0,2026-03-25 17:35:04,VERIFIED,MEDIUM
USR81456,Ekaja Bhardwaj,Punjab,Farmer,RHVLK3683B,True,,False,1982-08-18 05:59:38,Jalandar,33159.0,2024-03-09 00:00:00,VERIFIED,HIGH
USR24934,Ayaan Rege,Punjab,Unemployed,QBFRP5963E,True,127543017536,True,1963-12-30 00:00:00,Ludhiana,13459.0,2024-06-26 19:40:39,PENDING,MEDIUM
USR69308,Lavanya Wable,Telangana,Freelancer,QDARY0586L,True,221049666201,True,1967-07-18 17:50:00,Hyderabad,32800.0,2024-03-04 00:00:00,PENDING,LOW
USR51576,Eesha Grewal,Maharashtra,Student,FDBAJ1091,False,,False,2006-06-04 00:00:00,Mumbai,45100.0,,PENDING,LOW
USR35795,Umangtripathi,Punjab,Self Employed,DWVAO1019I,True,632039659406,True,1972-02-28 00:00:00,Ldh,31614.0,2026-01-08 21:19:33,REJECTED,UNKNOWN
USR71955,Qarin Jani,Rajasthan,Business Owner,FQILW3301C,True,209909316339,True,1977-03-01 00:00:00,Jaipur,21048.0,2025-10-28 02:25:39,VERIFIED,LOW
USR84341,Rajata Kurian,West Bengal,Farmer,KEEXA4348B,True,889447415443,True,1973-07-19 00:00:00,Kolkata,30452.0,2024-12-17 00:00:00,PENDING,MEDIUM
USR59734,Triya Lala,Karnataka,Self Employed,JRRRV6475I,True,,False,1977-11-03 00:00:00,Bangalore,32410.0,2025-11-03 00:00:00,VERIFIED,HIGH
USR57926,Harsh Bail,Delhi,Business Owner,MMGFY1487U,True,426214532276,True,,Delhi,44421.0,2025-05-27 00:00:00,VERIFIED,LOW
USR81433,Liam Bandi,Tamil Nadu,Salaried,TRIAE6131P,True,612270260074,True,2006-01-15 00:00:00,Chennai,35310.0,2025-10-01 23:03:22,VERIFIED,LOW
USR23061,Adweta Ku1Karni,Maharashtra,Self Employed,KWVPF3372,False,849630710739,True,1974-03-03 11:47:00,Pune,22608.0,2025-08-29 00:00:00,VERIFIED,LOW
USR63622,Nihal Prashad,Punjab,Business Owner,PCPIO6420G,True,479245575026,True,1970-08-28 00:00:00,Ludhiana,26600.0,2025-06-05 23:51:34,VERIFIED,HIGH
USR33829,Lucky Wable,Punjab,Student,APUSE4032D,True,,False,1995-08-05 00:00:00,Jalandhar,19536.0,2025-05-29 00:00:00,VERIFIED,MEDIUM
USR10335,Gaurangi Pandey,Tamil Nadu,Unemployed,EHQQI3191R,True,517971225439,True,1960-07-09 00:00:00,Chennai,28904.0,2025-03-07 00:00:00,VERIFIED,LOW
USR15392,Gavin Devan,Punjab,Retired,CBNJQ5478C,True,913377202906,True,1992-09-02 06:50:00,Ludhiana,51617.0,2024-07-31 00:00:00,VERIFIED,LOW
USR43661,Shaurya Suresh,Punjab,Unemployed,UYMJZ3106H,True,094606446613,True,1996-06-30 00:00:00,Jalandhar,60654.0,2025-03-10 00:00:00,REJECTED,LOW
USR29696,Ojas Varma,Delhi,Salaried,DSHYY6441J,True,610382278699,True,1969-08-12 21:37:22,Delhi,17221.0,2025-12-05 00:00:00,VERIFIED,LOW
USR92120,Anushabava,Uttar Pradesh,Unemployed,HUTFV5956L,True,748427894948,True,1984-06-05 00:00:00,Lko,32200.000000000004,2025-06-18 06:15:47,VERIFIED,LOW
USR62908,Libni Parikh,Punjab,Unemployed,KZKVZ6886N,True,328909062965,True,1997-09-02 00:00:00,Jalandhar,39200.0,2024-07-21 00:00:00,VERIFIED,LOW
USR99538,Riya Tripathi,Delhi,Student,RIAMP5765J,True,081116017867,True,1998-12-27 00:00:00,Delhi,35344.0,2025-06-02 00:00:00,VERIFIED,MEDIUM
USR68298,Ucchal Dora,Maharashtra,Student,ZJDTP7819N,True,736483259266,True,,Mumbai,29942.0,2025-10-20 00:00:00,VERIFIED,LOW
USR42132,Divya Sankaran,Punjab,Business Owner,QMXRG1367M,True,970386221674,True,1985-10-20 21:07:00,Jalandhar,,2025-12-23 00:00:00,VERIFIED,LOW
USR30778,Aahanabhatt,Maharashtra,Salaried,XCTKJ1856U,True,,False,,Mumbai,38893.0,2024-03-24 00:00:00,REJECTED,LOW
USR89689,Pratyush Dugar,Karnataka,Salaried,PSLNF7059R,True,674593898323,True,1982-03-27 00:00:00,Bangalore,64599.99999999999,2025-11-21 00:00:00,PENDING,LOW
USR78077,Lakshmi Andra,Delhi,Salaried,CUMFQ5367I,True,063001993742,True,1978-01-13 00:00:00,Delhi,,,VERIFIED,LOW
USR15770,Anika Kannan,Uttar Pradesh,Business Owner,GVIEN7368F,True,187783829986,True,1983-11-21 00:00:00,Lucknow,19929.0,2025-08-20 11:20:00,VERIFIED,LOW
USR94815,Utkarsh Ramanathan,Punjab,Freelancer,CXMLF4934B,True,,False,1976-05-28 00:00:00,Ludhiana,18400.0,2025-09-09 00:00:00,PENDING,LOW
USR34383,Mohammed Rai,Maharashtra,Business Owner,UYLT17697P,False,,False,1975-11-27 00:00:00,Mumbai,9946.0,2025-12-09 15:58:44,REJECTED,HIGH
USR87355,Nicholas Malhotra,Uttar Pradesh,Self Employed,CUVFX4694T,True,183986689393,True,1978-04-05 21:57:27,Lko,69817.0,2024-05-13 00:00:00,VERIFIED,LOW
USR30176,Ikshita Oak,Rajasthan,Retired,ODNZO4551S,True,217744989916,True,1996-09-14 18:40:00,Jaipur,36291.0,2025-02-03 00:00:00,VERIFIED,LOW
USR90019,Ekaja Kapoor,Telangana,Freelancer,,False,,False,1992-08-08 14:58:53,Hyderabad,10100.0,2024-02-19 00:00:00,VERIFIED,UNKNOWN
USR37955,Ranveer Sharaf,Tamil Nadu,Student,SPMIB0375I,True,,False,2002-03-06 00:00:00,Chennai,15700.0,2025-06-15 00:00:00,VERIFIED,UNKNOWN
USR73071,Ekaraj Baral,Maharashtra,Self Employed,BRVZT9418I,True,583183080667,True,2002-11-20 00:00:00,Pune,77437.0,2025-09-24 00:00:00,VERIFIED,LOW
USR66425,Dhriti Basu,Delhi,Unemployed,ITSJC0966V,True,439337213712,True,1994-08-09 00:00:00,Delhi,46364.0,2024-05-28 00:00:00,VERIFIED,MEDIUM
USR72408,Mekhala Patil,Rajasthan,Unemployed,,False,885962064703,True,1966-10-08 00:00:00,Jaipur,28798.0,2025-01-27 03:04:20,VERIFIED,MEDIUM
USR19437,Caleb Nigam,Tamil Nadu,Salaried,JZKYQ1769R,True,186549954073,True,,Chennai,59280.0,2025-09-01 11:47:14,VERIFIED,MEDIUM
USR37170,Alka Sathe,Punjab,Farmer,FNQTJ4031P,True,,False,1978-03-02 00:00:00,Jalandar,13731.0,2024-11-15 00:00:00,PENDING,LOW
USR32250,Yachana Da1A1,Karnataka,Farmer,RTCLT7664Q,True,,False,1978-01-31 05:41:12,Bangalore,21500.0,2025-03-29 04:40:58,REJECTED,LOW
USR32247,Vinaya Ramakrishnan,Uttar Pradesh,Business Owner,OTVFJ8305W,True,546777357218,True,1990-01-10 00:00:00,Lucknow,23261.0,2025-08-10 00:00:00,VERIFIED,LOW
USR85086,Saumya Khurana,Delhi,Self Employed,,False,,False,1965-07-09 07:47:00,Delhi,13224.0,2024-03-03 00:00:00,VERIFIED,MEDIUM
USR55033,Kavya Kota,Maharashtra,Gig Worker,LTIZE4055H,True,545294810211,True,1974-12-10 00:00:00,Mumbai,65747.0,2024-03-18 04:08:00,VERIFIED,LOW
USR92608,Krish Sodhi,Uttar Pradesh,Self Employed,RUFFH5931F,True,,False,1988-12-09 09:46:01,Lucknow,20724.0,2026-02-07 00:00:00,PENDING,LOW
USR26446,Girik Din,Karnataka,Unemployed,,False,701653836490,True,2003-04-22 00:00:00,Bangalore,39772.0,2025-09-07 06:56:04,VERIFIED,LOW
USR73384,Vasana Acharya,Delhi,Gig Worker,RDOTK3158K,True,,False,1982-07-10 17:53:15,Delhi,20532.0,2025-12-29 00:00:00,PENDING,LOW
USR47630,Benjamin Bose,Rajasthan,Farmer,PTYZW2338F,True,,False,1965-12-17 12:56:06,Jaipur,19100.0,,VERIFIED,LOW
USR18570,Lajita Sunder,Punjab,Business Owner,MVQTL6996T,True,910702544548,True,1996-10-25 00:00:00,Jalandhar,14755.0,,PENDING,LOW
USR76391,Patrick Hans,Tamil Nadu,Student,ITSEJ6978S,True,408121761910,True,1998-06-14 00:00:00,Chennai,22716.0,2025-09-28 00:00:00,PENDING,MEDIUM
USR28061,Pranit Master,Maharashtra,Retired,XHGEB8534W,True,907324725807,True,1967-05-28 00:00:00,Mumbai,21928.0,2025-12-11 04:05:45,VERIFIED,LOW
USR97492,Jagat Jani,Telangana,Retired,DKUSR8564U,True,,False,1973-12-14 00:00:00,Hyderabad,20187.0,2025-10-11 04:05:00,VERIFIED,MEDIUM
USR63827,Max Trivedi,Maharashtra,Farmer,EBDZZ0804N,True,606317167794,True,1987-11-10 12:05:19,Poona,53831.0,2026-03-28 23:52:03,VERIFIED,MEDIUM
USR60866,Krishna Badami,Delhi,Student,GHSCM2261Y,True,485890456586,True,1985-11-26 13:09:41,Delhi,32427.0,2024-05-02 00:00:00,VERIFIED,HIGH
USR82492,Amrita Baria,Rajasthan,Salaried,VZJIG2133U,True,838686537705,True,1984-12-13 00:00:00,Jaipur,10509.0,2025-09-01 00:00:00,PENDING,HIGH
USR45999,Logan Tandon,Punjab,Unemployed,GWQOM0902K,True,501261036697,True,1988-11-28 01:32:37,Amritsar,19979.0,2024-11-25 00:00:00,VERIFIED,MEDIUM
USR14697,Aayush Raju,Delhi,Farmer,,False,566176946992,True,1988-12-17 00:00:00,Delhi,27937.0,2026-02-25 00:00:00,VERIFIED,LOW
USR23288,Nachiket Pandit,West Bengal,Student,XPRPW7242,False,703624273617,True,1962-02-20 00:00:00,Kolkata,57754.0,2025-10-05 05:17:54,PENDING,LOW
USR47963,Pallavikrishnamurthy,Punjab,Freelancer,VHGGH0753V,True,472962363248,True,1984-04-09 00:00:00,Ludhiana,29914.0,2024-02-11 00:00:00,VERIFIED,MEDIUM
USR55817,Kalpit Tank,Delhi,Unemployed,BNVUW7038J,True,244997527142,True,1963-10-16 20:53:51,Delhi,24229.0,2024-09-06 15:31:54,VERIFIED,LOW
USR51909,Aarnav Pai,Delhi,Salaried,XDBUJ1078B,True,608245849337,True,2004-12-15 00:00:00,Delhi,,2024-03-14 16:46:00,VERIFIED,LOW
USR77397,Kabir Sem,Karnataka,Gig Worker,ABBQF0846B,True,834844057099,True,1960-06-20 00:00:00,Bangalore,28183.0,2024-07-29 00:00:00,VERIFIED,HIGH
USR83143,Girik Singhal,West Bengal,Unemployed,YZTGO4461K,True,750063242889,True,1983-07-29 00:00:00,Kolkata,34000.0,2024-10-15 00:00:00,VERIFIED,LOW
USR69487,Kalpit Doctor,Punjab,Farmer,YJKHS4656L,True,300421041967,True,1961-04-24 00:00:00,Amritsar,35974.0,2025-03-10 16:56:24,VERIFIED,LOW
USR92936,Frederick Rattan,Punjab,Gig Worker,JGFTQ5118K,True,868235753668,True,1997-02-12 00:00:00,Ludhiana,26151.0,2026-03-21 00:00:00,VERIFIED,LOW
USR17094,Indira Thaman,Karnataka,Salaried,UHELA8923M,True,821264137620,True,1984-04-10 00:00:00,Bangalore,30100.0,2025-08-27 00:00:00,PENDING,LOW
USR47825,Manan Chokshi,Uttar Pradesh,Retired,OHZUF6687G,True,240651670115,True,1995-01-24 10:47:38,Lucknow,47088.0,2025-01-28 00:00:00,VERIFIED,MEDIUM
USR43342,Yachana Devan,Maharashtra,Farmer,BWMMT4841O,True,419412805947,True,1986-12-24 00:00:00,Mumbai,21886.0,2024-05-23 14:43:26,PENDING,LOW
USR12123,Ishwar Ahuja,Rajasthan,Business Owner,LHWTC4610Q,True,651689327736,True,1971-05-25 00:00:00,Jaipur,68149.0,2025-05-23 00:00:00,PENDING,LOW
USR71143,Balhaar Chopra,Maharashtra,Student,MYMAB5368W,True,315068889783,True,1997-03-06 05:12:00,Poona,39577.0,2025-11-16 00:00:00,VERIFIED,HIGH
USR54539,Jatin Basu,West Bengal,Retired,BRDOD8357M,True,699516498575,True,,Kolkata,45939.0,2024-06-05 10:10:33,VERIFIED,LOW
USR75291,Omisha Varughese,Karnataka,Salaried,REPIQ0364X,True,016544163883,True,,Bangalore,13956.0,2024-02-08 00:00:00,VERIFIED,MEDIUM
USR29219,Pavani Nanda,Tamil Nadu,Farmer,WHLAY6160O,True,252908551593,True,1975-05-24 00:00:00,Chennai,35969.0,2024-01-20 02:53:29,REJECTED,LOW
USR91040,Avni Tata,Punjab,Retired,TWEOL4380C,True,,False,1972-10-02 00:00:00,Jalandhar,,2025-05-11 05:48:28,REJECTED,MEDIUM
USR97500,Janani Badami,Karnataka,Retired,TSBYW7232K,True,346285350284,True,1995-07-09 00:00:00,Bangalore,49761.0,2025-01-26 00:00:00,PENDING,LOW
USR30596,Vedika Wali,Punjab,Unemployed,XAUST7394P,True,,False,1966-08-26 00:00:00,Amritsar,,2025-04-04 18:35:00,VERIFIED,MEDIUM
USR28269,Ishani Shere,Tamil Nadu,Salaried,EWEQA6151M,True,975874339191,True,2001-08-26 00:00:00,Chennai,37497.0,2025-01-25 00:00:00,VERIFIED,LOW
USR18019,Geetika Oak,Delhi,Retired,AJOCR1393Q,True,139432308831,True,1995-03-17 00:00:00,Delhi,23034.0,2025-04-18 15:55:07,VERIFIED,MEDIUM
USR27743,Nandini Sangha,Punjab,Student,SRHQE6350W,True,112979714153,True,1970-08-18 00:00:00,Amritsar,36434.0,2025-01-29 00:00:00,VERIFIED,LOW
USR55490,Qabi1 Edwin,Punjab,Freelancer,NWXWB9726Y,True,212017331882,True,1979-02-17 00:00:00,Jalandar,31468.0,2024-08-18 01:13:51,VERIFIED,MEDIUM
USR54786,Nachiket Kari,Telangana,Student,ZXEKZ3799H,True,,False,1984-03-09 13:48:07,Hyderabad,25518.0,2025-12-27 22:57:00,PENDING,LOW
USR58969,Udarsh Basak,Rajasthan,Retired,NQTTN0820Y,True,944469355723,True,1997-05-02 01:33:11,Jaipur,21426.0,2025-03-03 07:26:00,VERIFIED,HIGH
USR62073,Maanas Devi,West Bengal,Farmer,OAKVX6360W,True,982616870393,True,1993-08-13 00:00:00,Kolkata,76385.0,,PENDING,MEDIUM
USR61658,Warjas Nair,Maharashtra,Unemployed,,False,506983171797,True,1974-01-28 00:00:00,Mumbai,10499.0,2025-11-30 11:12:13,PENDING,LOW
USR18132,Ria Mutti,Punjab,Retired,AFQPW5793E,True,288651849410,True,,Ludhiana,27400.0,2025-03-30 00:00:00,VERIFIED,LOW
USR66324,Aditya Choudhary,Maharashtra,Unemployed,FCHYZ9685L,True,,False,2002-01-30 00:00:00,Poona,18959.0,2025-10-03 00:00:00,VERIFIED,MEDIUM
USR83348,Yutika Mane,Telangana,Freelancer,VQEAW1877,False,,False,1993-08-11 17:53:07,Hyderabad,77681.0,2025-12-08 00:00:00,VERIFIED,HIGH
USR41047,Sanaya Dey,West Bengal,Retired,QRDQX4682D,True,111364820638,True,2002-08-12 00:00:00,Kolkata,36820.0,2025-05-06 00:00:00,REJECTED,LOW
USR54560,Omisha Raman,Maharashtra,Self Employed,ACYNB8939A,True,462076569983,True,1969-01-27 00:00:00,Mumbai,61904.0,2024-03-24 00:00:00,VERIFIED,MEDIUM
USR98957,Noah Srinivas,Punjab,Unemployed,AURVC4276M,True,575628988658,True,1981-05-03 00:00:00,Ludhiana,18778.0,2024-09-13 00:00:00,VERIFIED,MEDIUM
USR41387,Anjali Dhar,Tamil Nadu,Unemployed,SFOPM1373B,True,622779383926,True,1987-02-18 00:00:00,Chennai,34037.0,2026-03-27 00:00:00,VERIFIED,LOW
USR14500,Chakradhar Krishna,Rajasthan,Self Employed,NDYPE5595I,True,230526027785,True,2006-03-17 00:00:00,Jaipur,18018.0,2025-11-26 22:49:00,VERIFIED,MEDIUM
USR44581,Nikita Master,West Bengal,Self Employed,CUAQJ1015A,True,,False,,Kolkata,17093.0,2025-08-24 00:00:00,VERIFIED,LOW
USR36109,Tanveer Rastogi,West Bengal,Farmer,TABZT9909B,True,,False,1994-09-12 00:00:00,Kolkata,35931.0,2024-11-08 00:00:00,VERIFIED,LOW
USR94132,Ryan Kapadia,Rajasthan,Retired,PKPYV9081O,True,891703285248,True,1964-08-22 00:00:00,Jaipur,78022.0,2024-04-30 00:00:00,VERIFIED,LOW
USR24144,Shaurya Mand,Delhi,Farmer,UQIWR8742M,True,755478319318,True,1977-06-13 00:00:00,Delhi,16966.0,2024-02-28 01:14:52,VERIFIED,MEDIUM
USR78758,Upadhriti Singhal,West Bengal,Business Owner,OXYDY8784C,True,227018902628,True,2001-06-26 00:00:00,Kolkata,63190.0,2025-04-05 19:01:00,VERIFIED,MEDIUM
USR15599,Wakeeta Doctor,Maharashtra,Gig Worker,PJLYL7367V,True,894828769491,True,,Mumbai,10000.0,2025-12-15 00:00:00,VERIFIED,UNKNOWN
USR88872,Adweta Ramakrishnan,Delhi,Business Owner,ESHLH1126D,True,974638183895,True,,Delhi,40556.0,,VERIFIED,LOW
USR97183,Tanish Palla,Uttar Pradesh,Salaried,RLWIU3580S,True,364910863965,True,1991-06-18 00:00:00,Lucknow,19868.0,2026-03-04 00:00:00,VERIFIED,LOW
USR93574,Dominic Saha,Delhi,Unemployed,NKIYB9335Q,True,292820822113,True,1962-12-07 00:00:00,Delhi,17666.0,2024-08-25 08:07:39,PENDING,LOW
USR51148,Bimala Pandit,Tamil Nadu,Farmer,QNOIJ4064F,True,494084239413,True,,Chennai,46909.0,2024-11-29 00:00:00,VERIFIED,MEDIUM
USR59739,Bina Sabharwal,Tamil Nadu,Business Owner,LPMRV5328,False,597158365028,True,1965-11-24 22:35:00,Chennai,38120.0,2025-06-23 00:00:00,VERIFIED,LOW
USR16489,Zehaan Prashad,West Bengal,Farmer,OGAYV0977W,True,712292372870,True,1966-01-17 00:00:00,Kolkata,13155.0,2024-06-25 00:00:00,PENDING,LOW
USR66822,Fariq Lad,Telangana,Farmer,ENQQX7485K,True,880824630812,True,1973-09-22 00:00:00,Hyderabad,19700.0,2025-10-12 00:00:00,PENDING,LOW
USR50760,Ria Guha,Maharashtra,Retired,LHDND2438U,True,146716515956,True,1990-11-14 05:01:00,Mumbai,31782.0,2024-05-28 21:15:39,VERIFIED,LOW
USR76320,Indali Sarraf,Delhi,Student,ZWHSX5268J,True,,False,1985-04-18 00:00:00,Delhi,29912.0,2024-05-12 00:00:00,VERIFIED,LOW
USR56617,Eta Mannan,Punjab,Student,ESQSD3173J,True,604092619596,True,1972-07-02 00:00:00,Ldh,,2024-04-27 00:00:00,VERIFIED,LOW
USR31742,Oliver Mani,Maharashtra,Farmer,AIACT2927O,True,459540574396,True,1963-05-24 00:00:00,Poona,89434.0,2025-02-06 00:00:00,VERIFIED,MEDIUM
USR27616,Tristan Comar,Punjab,Farmer,MXDRJ6747S,True,,False,1987-12-09 17:20:00,Ludhiana,24071.0,2025-10-14 00:00:00,VERIFIED,MEDIUM
USR93179,Indira Tank,Uttar Pradesh,Salaried,XJSNU4323U,True,922039148335,True,2005-02-13 00:00:00,Lucknow,60873.0,,VERIFIED,MEDIUM
USR57314,George Tella,Tamil Nadu,Self Employed,ZURTH3792M,True,264128174250,True,1985-09-18 00:00:00,Chennai,18170.0,2024-12-04 08:05:16,VERIFIED,MEDIUM
USR22783,Lopa Parmar,Tamil Nadu,Self Employed,QQNHV0046Z,True,582421378892,True,1997-02-27 00:00:00,Chennai,18851.0,2025-02-08 00:00:00,VERIFIED,UNKNOWN
USR41058,Adya Ga1A,Punjab,Business Owner,VWALW4037W,True,508588955568,True,1980-11-09 00:00:00,Amritsar,21941.0,2026-01-02 00:00:00,VERIFIED,MEDIUM
USR49650,Christopher Vig,Delhi,Student,IXJIH8969F,True,604159463506,True,2003-06-14 00:00:00,Delhi,47531.0,2025-01-27 00:00:00,VERIFIED,LOW
USR84444,Jatin Ghosh,Tamil Nadu,Student,XNRNT3157D,True,154159275652,True,1979-04-17 02:01:00,Chennai,7937.0,2025-07-11 00:00:00,VERIFIED,MEDIUM
USR74794,Kiaanthakur,Delhi,Business Owner,EOWJW0378Y,True,200212741852,True,1960-08-12 22:18:15,Delhi,28881.0,2024-02-29 02:55:39,VERIFIED,LOW
USR88257,Ayushmanarora,Karnataka,Gig Worker,MFYHR2997F,True,,False,2006-04-19 05:53:36,Bangalore,14646.0,2025-09-10 16:30:00,VERIFIED,LOW
USR55503,Rachana Basak,Punjab,Freelancer,IOLQI3738H,True,384541704348,True,2002-12-25 08:48:28,Amritsar,39873.0,2025-04-12 00:00:00,VERIFIED,MEDIUM
USR28528,Xa1Ak Pant,Tamil Nadu,Retired,SWIKZ5155W,True,394911718768,True,1986-05-04 10:53:22,Chennai,,2025-10-12 04:30:00,VERIFIED,LOW
USR98018,Rachana Parikh,Uttar Pradesh,Farmer,EPYBP5363G,True,252347842938,True,1967-05-07 00:00:00,Lucknow,29881.0,2024-10-03 10:46:31,VERIFIED,LOW
USR96223,Udarsh Kamdar,Tamil Nadu,Gig Worker,,False,,False,,Chennai,78928.0,2024-04-19 00:00:00,VERIFIED,LOW
USR79167,Dalbir Chauhan,Maharashtra,Self Employed,MLCJO7127R,True,032751969552,True,1995-04-03 00:00:00,Poona,12816.0,2024-05-31 12:55:49,PENDING,MEDIUM
USR70501,Yutika Sahni,Rajasthan,Self Employed,AFOTD7475J,True,454566544656,True,1979-12-27 23:08:00,Jaipur,15941.0,2025-09-29 00:00:00,VERIFIED,LOW
USR23526,Edhitha Shukla,Punjab,Salaried,RHUWO6868Q,True,,False,1969-10-18 01:11:13,Jalandar,30320.0,2026-02-23 00:00:00,VERIFIED,HIGH
USR79065,Priya Dey,Maharashtra,Freelancer,,False,541241544980,True,1961-08-18 05:49:00,Mumbai,25999.0,2025-07-14 00:00:00,PENDING,HIGH
USR42422,Qushi Saraf,Maharashtra,Unemployed,EJDIW5849S,True,111447452696,True,1974-10-11 10:19:00,Mumbai,38957.0,2025-04-20 00:00:00,VERIFIED,LOW
USR69681,Ekapad Subramaniam,Punjab,Farmer,,False,,False,,Jalandhar,30764.0,,VERIFIED,LOW
USR80178,Faris Hora,Punjab,Freelancer,EUTRB7317N,True,282560942307,True,1992-06-11 00:00:00,Jalandar,28000.0,2025-07-14 06:09:00,VERIFIED,MEDIUM
